,DEPTH (M),BVW (V/V),CARB_FLAG (UNITLESS),COAL_FLAG (UNITLESS),PHIF (V/V),RHOFL (G/CM3),RHOMA (G/CM3),RW (OHMM),SAND_FLAG (UNITLESS),SW (V/V),TEMP (DEGC),VSH (V/V),KLOGH (MD)
203,3697.5288,0.097138,0.0,0.0,0.2306679999999999,0.8,2.66,0.0215247,0.0,0.4211,113.4609,0.7520789999999999,0.0
204,3697.6812,0.097923,0.0,0.0,0.2295739999999999,0.8,2.66,0.0215242,0.0,0.4265,113.4645,0.752834,0.0
205,3697.8336,0.093814,0.0,0.0,0.185122,0.8,2.66,0.0215236,0.0,0.5068,113.4681,0.75359,0.0
206,3697.986,0.0972809999999999,0.0,0.0,0.197263,0.8,2.66,0.021523,0.0,0.4932,113.4717,0.7543449999999999,0.0
207,3698.1384,0.102141,0.0,0.0,0.217662,0.8,2.66,0.0215224,0.0,0.4693,113.4753,0.7551,0.0
208,3698.2908,0.1046579999999999,0.0,0.0,0.218813,0.8,2.66,0.0215219,0.0,0.4783,113.4789,0.755855,0.0
209,3698.4432,0.1084319999999999,0.0,0.0,0.229528,0.8,2.66,0.0215213,0.0,0.4724,113.4826,0.75661,0.0
210,3698.5956,0.112278,0.0,0.0,0.2386739999999999,0.8,2.66,0.0215207,0.0,0.4704,113.4862,0.757365,0.0
211,3698.748,0.11548,0.0,0.0,0.2387099999999999,0.8,2.66,0.0215202,0.0,0.4838,113.4898,0.75812,0.0
212,3698.9004,0.1196359999999999,0.0,0.0,0.239781,0.8,2.66,0.0215196,0.0,0.4989,113.4934,0.7588749999999999,0.0
213,3699.0528,0.117045,0.0,0.0,0.1899819999999999,0.8,2.66,0.021519,0.0,0.6161,113.497,0.75963,0.0
214,3699.2052,0.120325,0.0,0.0,0.178539,0.8,2.66,0.0215184,0.0,0.6739,113.5006,0.7603849999999999,0.0
215,3699.3576,0.13579,0.0,0.0,0.243828,0.8,2.66,0.0215179,0.0,0.5569,113.5042,0.7611399999999999,0.0
216,3699.51,0.134882,0.0,0.0,0.222665,0.8,2.66,0.0215173,0.0,0.6058,113.5078,0.761895,0.0
217,3699.6624,0.136719,0.0,0.0,0.239717,0.8,2.66,0.0215167,0.0,0.5703,113.5114,0.76265,0.0
218,3699.8148,0.131109,0.0,0.0,0.228539,0.8,2.66,0.0215160999999999,0.0,0.5737,113.515,0.763405,0.0
219,3699.9672,0.125355,0.0,0.0,0.230101,0.8,2.66,0.0215156,0.0,0.5448,113.5186,0.7641609999999999,0.0
220,3700.1196,0.1186339999999999,0.0,0.0,0.240282,0.8,2.66,0.021515,0.0,0.4937,113.5222,0.764916,0.0
221,3700.272,0.10638,0.0,0.0,0.232825,0.8,2.66,0.0215144,0.0,0.4569,113.5258,0.765671,0.0
222,3700.4244,0.09161,0.0,0.0,0.232796,0.8,2.66,0.0215138,0.0,0.3935,113.5294,0.766426,0.0
223,3700.5768,0.073671,0.0,0.0,0.2295829999999999,0.8,2.66,0.0215133,0.0,0.3209,113.533,0.767181,0.0
224,3700.7292,0.054665,0.0,0.0,0.238138,0.8,2.66,0.0215127,0.0,0.2296,113.5366,0.767936,0.0
225,3700.8816,0.033429,0.0,0.0,0.234959,0.8,2.66,0.0215121,0.0,0.1423,113.5402,0.768691,0.0
226,3701.034,0.014491,0.0,0.0,0.255296,0.8,2.66,0.0215115,0.0,0.0568,113.5438,0.7694459999999999,0.0
227,3701.1864,0.012384,0.0,0.0,0.253234,0.8,2.66,0.021511,0.0,0.0489,113.5474,0.770201,0.0
228,3701.3388,0.026366,0.0,0.0,0.253226,0.8,2.66,0.0215104,0.0,0.1041,113.551,0.7709559999999999,0.0
229,3701.4912,0.0381209999999999,0.0,0.0,0.236625,0.8,2.66,0.0215098,0.0,0.1611,113.5546,0.7717109999999999,0.0
230,3701.6436,0.04689,0.0,0.0,0.234903,0.8,2.66,0.0215092,0.0,0.1996,113.5582,0.772466,0.0
231,3701.796,0.055962,0.0,0.0,0.2370469999999999,0.8,2.66,0.0215087,0.0,0.2361,113.5618,0.773221,0.0
232,3701.9484,0.064649,0.0,0.0,0.226386,0.8,2.66,0.0215081,0.0,0.2856,113.5654,0.773976,0.0
233,3702.1008,0.072147,0.0,0.0,0.238126,0.8,2.66,0.0215075,0.0,0.303,113.569,0.7747319999999999,0.0
234,3702.2532,0.0766229999999999,0.0,0.0,0.239779,0.8,2.66,0.021507,0.0,0.3196,113.5726,0.775487,0.0
235,3702.4056,0.084099,0.0,0.0,0.233894,0.8,2.66,0.0215064,0.0,0.3596,113.5762,0.776242,0.0
236,3702.558,0.105303,0.0,0.0,0.240833,0.8,2.66,0.0215058,0.0,0.4372,113.5798,0.776997,0.0
237,3702.7104,0.150498,0.0,0.0,0.274062,0.8,2.66,0.0215052,0.0,0.5491,113.5834,0.777752,0.0
238,3702.8628,0.203008,0.0,0.0,0.2302809999999999,0.8,2.66,0.0215046999999999,0.0,0.8816,113.587,0.778507,0.0
239,3703.0152,0.216184,0.0,0.0,0.216184,0.8,2.66,0.0215040999999999,0.0,1.0,113.5906,0.779262,0.0
240,3703.1676,0.0602929999999999,0.0,0.0,0.0602929999999999,0.8,2.66,0.0215035,0.0,1.0,113.5942,0.7800169999999998,0.0
241,3703.32,0.0586059999999999,0.0,0.0,0.0586059999999999,0.8,2.66,0.0215029,0.0,1.0,113.5978,0.780772,0.0
242,3703.4724,0.039859,0.0,0.0,0.039859,0.8,2.66,0.0215024,0.0,1.0,113.6014,0.7815269999999999,0.0
243,3703.6248,0.0,0.0,0.0,0.0,0.8,2.66,0.0215018,0.0,1.0,113.605,0.7822819999999999,0.0
244,3703.7772,0.022411,0.0,0.0,0.022411,0.8,2.66,0.0215012,0.0,1.0,113.6086,0.783037,0.0
245,3703.9296,0.0290069999999999,0.0,0.0,0.0290069999999999,0.8,2.66,0.0215007,0.0,1.0,113.6122,0.783792,0.0
246,3704.082,0.049918,0.0,0.0,0.049918,0.8,2.66,0.0215000999999999,0.0,1.0,113.6158,0.784547,0.0
247,3704.2344,0.051607,0.0,0.0,0.051607,0.8,2.66,0.0214995,0.0,1.0,113.6194,0.7853029999999999,0.0
248,3704.3868,0.0601809999999999,0.0,0.0,0.0601809999999999,0.8,2.66,0.0214989,0.0,1.0,113.623,0.786058,0.0
249,3704.5392,0.045221,0.0,0.0,0.045221,0.8,2.66,0.0214984,0.0,1.0,113.6266,0.786813,0.0
250,3704.6916,0.039271,0.0,0.0,0.039271,0.8,2.66,0.0214977999999999,0.0,1.0,113.6302,0.787568,0.0
251,3704.844,0.0780659999999999,0.0,0.0,0.1061869999999999,0.8,2.66,0.0214972,0.0,0.7351999999999999,113.6338,0.788323,0.0
252,3704.9964,0.070794,0.0,0.0,0.080747,0.8,2.66,0.0214965999999999,0.0,0.8767,113.6374,0.789078,0.0
253,3705.1488,0.08501,0.0,0.0,0.18882,0.8,2.66,0.0214960999999999,0.0,0.4502,113.6409,0.789833,0.0
254,3705.3012,0.0775519999999999,0.0,0.0,0.169433,0.8,2.66,0.0214955,0.0,0.4577,113.6445,0.7905879999999998,0.0
255,3705.4536,0.0685149999999999,0.0,0.0,0.136153,0.8,2.66,0.0214949,0.0,0.5032,113.6481,0.791343,0.0
256,3705.606,0.062416,0.0,0.0,0.130666,0.8,2.66,0.0214944,0.0,0.4777,113.6517,0.7920979999999999,0.0
257,3705.7584,0.051164,0.0,0.0,0.101727,0.8,2.66,0.0214938,0.0,0.503,113.6553,0.792853,0.0
258,3705.9108,0.036277,0.0,0.0,0.051274,0.8,2.66,0.0214932,0.0,0.7075,113.6589,0.793608,0.0
259,3706.0632,0.033942,0.0,0.0,0.058037,0.8,2.66,0.0214925999999999,0.0,0.5848,113.6625,0.794363,0.0
260,3706.2156,0.040409,0.0,0.0,0.096622,0.8,2.66,0.0214921,0.0,0.4182,113.6661,0.716993,0.0
261,3706.368,0.045547,0.0,0.0,0.090883,0.8,2.66,0.0214915,0.0,0.5012,113.6697,0.6682279999999999,0.0
262,3706.5204,0.049321,0.0,0.0,0.070511,0.8,2.66,0.0214909,0.0,0.6995,113.6733,0.674746,0.0
263,3706.6728,0.061577,0.0,0.0,0.1063099999999999,0.8,2.66,0.0214904,0.0,0.5792,113.6769,0.6812630000000001,0.0
264,3706.8252,0.068017,0.0,0.0,0.1128779999999999,0.8,2.66,0.0214898,0.0,0.6026,113.6805,0.6877810000000001,0.0
265,3706.9776,0.07195,0.0,0.0,0.10487,0.8,2.66,0.0214892,0.0,0.6861,113.6841,0.694299,0.0
266,3707.13,0.077473,0.0,0.0,0.1085869999999999,0.8,2.66,0.0214886,0.0,0.7135,113.6876,0.700817,0.0
267,3707.2824,0.0798659999999999,0.0,0.0,0.10646,0.8,2.66,0.0214880999999999,0.0,0.7501999999999999,113.6912,0.707335,0.0
268,3707.4348,0.08095,0.0,0.0,0.111271,0.8,2.66,0.0214875,0.0,0.7275,113.6948,0.713853,0.0
269,3707.5872,0.083665,0.0,0.0,0.135389,0.8,2.66,0.0214869,0.0,0.618,113.6984,0.720371,0.0
270,3707.7396,0.0831309999999999,0.0,0.0,0.139233,0.8,2.66,0.0214864,0.0,0.5971,113.702,0.7268879999999999,0.0
271,3707.892,0.084108,0.0,0.0,0.14246,0.8,2.66,0.0214858,0.0,0.5904,113.7056,0.733406,0.0
272,3708.0444,0.0830459999999999,0.0,0.0,0.132298,0.8,2.66,0.0214852,0.0,0.6277,113.7092,0.739924,0.0
273,3708.1968,0.082052,0.0,0.0,0.136007,0.8,2.66,0.0214847,0.0,0.6033,113.7128,0.746442,0.0
274,3708.3492,0.077481,0.0,0.0,0.134951,0.8,2.66,0.0214841,0.0,0.5741,113.7164,0.7529599999999999,0.0
275,3708.5016,0.070405,0.0,0.0,0.1245869999999999,0.8,2.66,0.0214835,0.0,0.5652,113.7199,0.759478,0.0
276,3708.654000000001,0.063968,0.0,0.0,0.1070589999999999,0.8,2.66,0.0214829,0.0,0.5975,113.7235,0.765995,0.0
277,3708.8064,0.063513,0.0,0.0,0.109667,0.8,2.66,0.0214824,0.0,0.5791,113.7271,0.772513,0.0
278,3708.9588,0.06361,0.0,0.0,0.102716,0.8,2.66,0.0214818,0.0,0.6193,113.7307,0.6995640000000001,0.0
279,3709.1112,0.067631,0.0,0.0,0.118218,0.8,2.66,0.0214812,0.0,0.5721,113.7343,0.7847659999999999,0.0
280,3709.2636,0.069725,0.0,0.0,0.129525,0.8,2.66,0.0214807,0.0,0.5383,113.7379,0.759177,0.0
281,3709.416,0.0665169999999999,0.0,0.0,0.113504,0.8,2.66,0.0214801,0.0,0.586,113.7414,0.796375,0.0
282,3709.5684,0.064654,0.0,0.0,0.104337,0.8,2.66,0.0214795,0.0,0.6197,113.745,0.799147,0.0
283,3709.7208,0.06502,0.0,0.0,0.097339,0.8,2.66,0.0214789999999999,0.0,0.6679999999999999,113.7486,0.798689,0.0
284,3709.8732,0.071403,0.0,0.0,0.112842,0.8,2.66,0.0214784,0.0,0.6328,113.7522,0.798231,0.0
285,3710.0256,0.075862,0.0,0.0,0.110226,0.8,2.66,0.0214778,0.0,0.6882,113.7558,0.796643,0.0
286,3710.178,0.078848,0.0,0.0,0.100576,0.8,2.66,0.0214773,0.0,0.784,113.7594,0.7950549999999998,0.0
287,3710.3304,0.0791489999999999,0.0,0.0,0.087685,0.8,2.66,0.0214766999999999,0.0,0.9027,113.7629,0.793467,0.0
288,3710.4828,0.083161,0.0,0.0,0.1020929999999999,0.8,2.66,0.0214760999999999,0.0,0.8146,113.7665,0.791879,0.0
289,3710.6352,0.078127,0.0,0.0,0.0850139999999999,0.8,2.66,0.0214755999999999,0.0,0.919,113.7701,0.7902909999999999,0.0
290,3710.7876,0.0752889999999999,0.0,0.0,0.079056,0.8,2.66,0.021475,0.0,0.9524,113.7737,0.7887029999999999,0.0
291,3710.94,0.0798009999999999,0.0,0.0,0.1047369999999999,0.8,2.66,0.0214744,0.0,0.7619,113.7773,0.787115,0.0
292,3711.0924,0.078019,0.0,0.0,0.102161,0.8,2.66,0.0214738,0.0,0.7637,113.7808,0.7855269999999999,0.0
293,3711.2448,0.0806869999999999,0.0,0.0,0.1166089999999999,0.8,2.66,0.0214733,0.0,0.6919,113.7844,0.792262,0.0
294,3711.3972,0.080068,0.0,0.0,0.107027,0.8,2.66,0.0214727,0.0,0.7481,113.788,0.7989969999999998,0.0
295,3711.5496,0.079861,0.0,0.0,0.098957,0.8,2.66,0.0214720999999999,0.0,0.807,113.7916,0.7963259999999999,0.0
296,3711.702,0.082803,0.0,0.0,0.110706,0.8,2.66,0.0214715999999999,0.0,0.748,113.7951,0.7936539999999999,0.0
297,3711.8544,0.079021,0.0,0.0,0.097365,0.8,2.66,0.021471,0.0,0.8116,113.7987,0.790983,0.0
298,3712.0068,0.079932,0.0,0.0,0.1107,0.8,2.66,0.0214704,0.0,0.7220999999999999,113.8023,0.788312,0.0
299,3712.1592,0.078598,0.0,0.0,0.111288,0.8,2.66,0.0214699,0.0,0.7063,113.8059,0.785641,0.0
300,3712.3116,0.0789259999999999,0.0,0.0,0.114503,0.8,2.66,0.0214692999999999,0.0,0.6893,113.8094,0.7829699999999999,0.0
301,3712.464,0.0764839999999999,0.0,0.0,0.100593,0.8,2.66,0.0214687,0.0,0.7602999999999999,113.813,0.7802979999999999,0.0
302,3712.6164,0.076181,0.0,0.0,0.100002,0.8,2.66,0.0214682,0.0,0.7618,113.8166,0.7776269999999998,0.0
303,3712.7688,0.0734309999999999,0.0,0.0,0.091432,0.8,2.66,0.0214676,0.0,0.8031,113.8202,0.7749559999999999,0.0
304,3712.9212,0.074178,0.0,0.0,0.102108,0.8,2.66,0.021467,0.0,0.7265,113.8237,0.772285,0.0
305,3713.0736,0.0773179999999999,0.0,0.0,0.129997,0.8,2.66,0.0214665,0.0,0.5948,113.8273,0.769613,0.0
306,3713.226,0.069841,0.0,0.0,0.098512,0.8,2.66,0.0214659,0.0,0.7090000000000001,113.8309,0.766942,0.0
307,3713.3784,0.068271,0.0,0.0,0.098387,0.8,2.66,0.0214653,0.0,0.6939,113.8344,0.764271,0.0
308,3713.5308,0.0648929999999999,0.0,0.0,0.082322,0.8,2.66,0.0214648,0.0,0.7883,113.838,0.731313,0.0
309,3713.6832,0.067154,0.0,0.0,0.086007,0.8,2.66,0.0214642,0.0,0.7808,113.8416,0.7273469999999999,0.0
310,3713.8356,0.071922,0.0,0.0,0.097803,0.8,2.66,0.0214636,0.0,0.7354,113.8451,0.670033,0.0
311,3713.988,0.074391,0.0,0.0,0.102134,0.8,2.66,0.0214631,0.0,0.7284,113.8487,0.745374,0.0
312,3714.1404,0.0768039999999999,0.0,0.0,0.117681,0.8,2.66,0.0214625,0.0,0.6526,113.8523,0.786755,0.0
313,3714.2928,0.07483,0.0,0.0,0.1225619999999999,0.8,2.66,0.0214619,0.0,0.6105,113.8558,0.788767,0.0
314,3714.4452,0.070894,0.0,0.0,0.126329,0.8,2.66,0.0214614,0.0,0.5612,113.8594,0.790779,0.0
315,3714.5976,0.068786,0.0,0.0,0.147229,0.8,2.66,0.0214608,0.0,0.4672,113.863,0.79279,0.0
316,3714.75,0.067526,0.0,0.0,0.160164,0.8,2.66,0.0214602999999999,0.0,0.4216,113.8665,0.780151,0.0
317,3714.9024,0.068697,0.0,0.0,0.157538,0.8,2.66,0.0214597,0.0,0.4361,113.8701,0.7747969999999998,0.0
318,3715.0548,0.072346,0.0,0.0,0.155385,0.8,2.66,0.0214591,0.0,0.4656,113.8737,0.769443,0.0
319,3715.2072,0.070294,0.0,0.0,0.1237809999999999,0.8,2.66,0.0214585999999999,0.0,0.5679,113.8772,0.762003,0.0
320,3715.3596,0.068618,0.0,0.0,0.124727,0.8,2.66,0.021458,0.0,0.5501,113.8808,0.754563,0.0
321,3715.512,0.063364,0.0,0.0,0.1333,0.8,2.66,0.0214574,0.0,0.4753,113.8844,0.747123,0.0
322,3715.6644,0.055062,0.0,0.0,0.1424369999999999,0.8,2.66,0.0214569,0.0,0.3866,113.8879,0.739684,0.0
323,3715.8168,0.040645,0.0,0.0,0.085173,0.8,2.66,0.0214562999999999,0.0,0.4772,113.8915,0.732244,0.0
324,3715.9692,0.0,0.0,0.0,0.0,0.8,2.66,0.0214557,0.0,1.0,113.8951,0.614182,0.0
325,3716.1216,0.009089,0.0,0.0,0.009089,0.8,2.66,0.0214552,0.0,1.0,113.8986,0.3491329999999999,0.0106
326,3716.274,0.037361,0.0,0.0,0.049304,0.8,2.66,0.0214546,0.0,0.7578,113.9022,0.108794,4.5266
327,3716.4264,0.029648,0.0,0.0,0.029648,0.8,2.66,0.021454,0.0,1.0,113.9057,0.074171,6.7005
328,3716.5788,0.0578,0.0,0.0,0.129712,0.8,2.66,0.0214535,0.0,0.4456,113.9093,0.132274,11.6364
329,3716.7312,0.060544,0.0,0.0,0.141354,0.8,2.66,0.0214529,0.0,0.4283,113.9128,0.2206219999999999,2.0371
330,3716.8836,0.0519279999999999,0.0,0.0,0.078207,0.8,2.66,0.0214524,0.0,0.664,113.9164,0.507781,0.0011
331,3717.036,0.063263,0.0,0.0,0.140613,0.8,2.66,0.0214518,0.0,0.4499,113.92,0.6939029999999999,0.0001
332,3717.1884,0.067616,0.0,0.0,0.134434,0.8,2.66,0.0214512,0.0,0.503,113.9235,0.7903020000000001,0.0
333,3717.3408,0.0732219999999999,0.0,0.0,0.130124,0.8,2.66,0.0214507,0.0,0.5627,113.9271,0.7899520000000001,0.0
334,3717.4932,0.0762629999999999,0.0,0.0,0.115649,0.8,2.66,0.0214500999999999,0.0,0.6594,113.9306,0.789601,0.0
335,3717.6456,0.0817989999999999,0.0,0.0,0.1289789999999999,0.8,2.66,0.0214495,0.0,0.6342,113.9342,0.78925,0.0
336,3717.798,0.078989,0.0,0.0,0.108147,0.8,2.66,0.021449,0.0,0.7304,113.9377,0.7889,0.0
337,3717.9504,0.079973,0.0,0.0,0.110207,0.8,2.66,0.0214484,0.0,0.7257,113.9413,0.7885489999999999,0.0
338,3718.1028,0.083053,0.0,0.0,0.118248,0.8,2.66,0.0214478,0.0,0.7024,113.9448,0.788199,0.0
339,3718.2552,0.082847,0.0,0.0,0.1070339999999999,0.8,2.66,0.0214473,0.0,0.774,113.9484,0.787848,0.0
340,3718.4076,0.0824499999999999,0.0,0.0,0.098957,0.8,2.66,0.0214467,0.0,0.8332,113.952,0.783278,0.0
341,3718.56,0.085939,0.0,0.0,0.113919,0.8,2.66,0.0214462,0.0,0.7543999999999998,113.9555,0.7787079999999998,0.0
342,3718.7124,0.084321,0.0,0.0,0.107552,0.8,2.66,0.0214456,0.0,0.784,113.9591,0.774139,0.0
343,3718.8648,0.082208,0.0,0.0,0.097888,0.8,2.66,0.021445,0.0,0.8398,113.9626,0.769569,0.0
344,3719.0172,0.083696,0.0,0.0,0.1005269999999999,0.8,2.66,0.0214445,0.0,0.8326,113.9662,0.764999,0.0
345,3719.1696,0.071084,0.0,0.0,0.071084,0.8,2.66,0.0214439,0.0,1.0,113.9697,0.760429,0.0
346,3719.322,0.0890159999999999,0.0,0.0,0.112738,0.8,2.66,0.0214433,0.0,0.7895999999999999,113.9733,0.7558590000000001,0.0
347,3719.4744,0.092326,0.0,0.0,0.129504,0.8,2.66,0.0214428,0.0,0.7129,113.9768,0.751289,0.0
348,3719.6268,0.088926,0.0,0.0,0.117998,0.8,2.66,0.0214421999999999,0.0,0.754,113.9803,0.7468289999999999,0.0
349,3719.7792,0.081635,0.0,0.0,0.090433,0.8,2.66,0.0214417,0.0,0.9027,113.9839,0.751546,0.0
350,3719.9316,0.087583,0.0,0.0,0.120847,0.8,2.66,0.0214410999999999,0.0,0.7247,113.9874,0.737483,0.0
351,3720.084,0.083471,0.0,0.0,0.101689,0.8,2.66,0.0214405,0.0,0.8207999999999999,113.991,0.7789,0.0
352,3720.2364,0.081764,0.0,0.0,0.0941159999999999,0.8,2.66,0.02144,0.0,0.8688,113.9945,0.778153,0.0
353,3720.3888,0.0859749999999999,0.0,0.0,0.112829,0.8,2.66,0.0214394,0.0,0.762,113.9981,0.777406,0.0
354,3720.5412,0.084814,0.0,0.0,0.105406,0.8,2.66,0.0214389,0.0,0.8046,114.0016,0.7766579999999998,0.0
355,3720.6936,0.09179,0.0,0.0,0.137507,0.8,2.66,0.0214382999999999,0.0,0.6675,114.0052,0.775911,0.0
356,3720.846,0.089284,0.0,0.0,0.121569,0.8,2.66,0.0214377,0.0,0.7344,114.0087,0.7751639999999999,0.0
357,3720.9984,0.087562,0.0,0.0,0.112402,0.8,2.66,0.0214372,0.0,0.779,114.0123,0.774416,0.0
358,3721.1508,0.0880159999999999,0.0,0.0,0.113972,0.8,2.66,0.0214366,0.0,0.7723,114.0158,0.7736689999999999,0.0
359,3721.3032,0.08532,0.0,0.0,0.098984,0.8,2.66,0.0214361,0.0,0.862,114.0193,0.772922,0.0
360,3721.4556,0.086672,0.0,0.0,0.098925,0.8,2.66,0.0214355,0.0,0.8761,114.0229,0.772175,0.0
361,3721.608,0.088521,0.0,0.0,0.098925,0.8,2.66,0.0214349,0.0,0.8948,114.0264,0.7714269999999999,0.0
362,3721.7604,0.0880919999999999,0.0,0.0,0.091963,0.8,2.66,0.0214344,0.0,0.9579,114.03,0.756652,0.0
363,3721.9128,0.082296,0.0,0.0,0.082296,0.8,2.66,0.0214338,0.0,1.0,114.0335,0.741877,0.0
364,3722.0652,0.089507,0.0,0.0,0.1052849999999999,0.8,2.66,0.0214333,0.0,0.8500999999999999,114.0371,0.753415,0.0
365,3722.2176,0.082872,0.0,0.0,0.090382,0.8,2.66,0.0214327,0.0,0.9169,114.0406,0.758888,0.0
366,3722.37,0.081624,0.0,0.0,0.099962,0.8,2.66,0.0214321,0.0,0.8165,114.0441,0.764362,0.0
367,3722.5224,0.0834789999999999,0.0,0.0,0.118208,0.8,2.66,0.0214316,0.0,0.7062,114.0477,0.7698359999999999,0.0
368,3722.6748,0.059908,0.0,0.0,0.059908,0.8,2.66,0.021431,0.0,1.0,114.0512,0.659511,0.0
369,3722.8272,0.08497,0.0,0.0,0.098235,0.8,2.66,0.0214305,0.0,0.865,114.0548,0.549186,0.0
370,3722.9796,0.09015,0.0,0.0,0.09089,0.8,2.66,0.0214299,0.0,0.9919,114.0583,0.4388609999999999,0.0
371,3723.132,0.103419,0.0,0.0,0.111745,0.8,2.66,0.0214293,0.0,0.9255,114.0619,0.328536,0.0
372,3723.2844,0.099511,0.0,0.0,0.099511,0.8,2.66,0.0214287999999999,0.0,1.0,114.0654,0.218211,0.0
373,3723.4368,0.097515,0.0,0.0,0.104282,0.8,2.66,0.0214282,0.0,0.9351,114.0689,0.107886,0.0
374,3723.5892,0.08425,0.0,0.0,0.1069789999999999,0.8,2.66,0.0214277,0.0,0.7874999999999999,114.0725,0.2036,0.0
375,3723.7416,0.070108,0.0,0.0,0.0866399999999999,0.8,2.66,0.0214270999999999,0.0,0.8092,114.076,0.299315,0.0
376,3723.894,0.081026,0.0,0.0,0.122439,0.8,2.66,0.0214264999999999,0.0,0.6618,114.0796,0.39503,0.0
377,3724.0464,0.083711,0.0,0.0,0.087772,0.8,2.66,0.021426,0.0,0.9537000000000002,114.0831,0.490745,0.0
378,3724.1988,0.094632,0.0,0.0,0.109055,0.8,2.66,0.0214254,0.0,0.8677,114.0867,0.58646,0.0
379,3724.3512,0.092087,0.0,0.0,0.095752,0.8,2.66,0.0214249,0.0,0.9617000000000002,114.0902,0.682175,0.0
380,3724.5036,0.089634,0.0,0.0,0.089808,0.8,2.66,0.0214243,0.0,0.9981,114.0937,0.7778899999999999,0.0
381,3724.656,0.092378,0.0,0.0,0.1026369999999999,0.8,2.66,0.0214237,0.0,0.9,114.0973,0.7967229999999998,0.0
382,3724.8084,0.088997,0.0,0.0,0.090371,0.8,2.66,0.0214232,0.0,0.9848,114.1008,0.793235,0.0
383,3724.9608,0.091192,0.0,0.0,0.101033,0.8,2.66,0.0214226,0.0,0.9026,114.1044,0.7897469999999999,0.0
384,3725.1132,0.09052,0.0,0.0,0.099469,0.8,2.66,0.0214220999999999,0.0,0.91,114.1079,0.7724539999999999,0.0
385,3725.2656,0.091204,0.0,0.0,0.099998,0.8,2.66,0.0214215,0.0,0.9121,114.1114,0.7731979999999999,0.0
386,3725.418,0.090059,0.0,0.0,0.091432,0.8,2.66,0.0214209,0.0,0.985,114.115,0.773941,0.0
387,3725.5704,0.097593,0.0,0.0,0.120316,0.8,2.66,0.0214204,0.0,0.8111,114.1185,0.774684,0.0
388,3725.7228,0.098914,0.0,0.0,0.1279269999999999,0.8,2.66,0.0214198,0.0,0.7732,114.1221,0.775428,0.0
389,3725.8752,0.093155,0.0,0.0,0.10493,0.8,2.66,0.0214193,0.0,0.8878,114.1256,0.77617,0.0
390,3726.0276,0.091128,0.0,0.0,0.097342,0.8,2.66,0.0214187,0.0,0.9362,114.1292,0.776914,0.0
391,3726.18,0.095331,0.0,0.0,0.1133769999999999,0.8,2.66,0.0214181,0.0,0.8408,114.1327,0.7776569999999999,0.0
392,3726.3324,0.093055,0.0,0.0,0.102195,0.8,2.66,0.0214176,0.0,0.9106,114.1362,0.778401,0.0
393,3726.4848,0.0887629999999999,0.0,0.0,0.0887629999999999,0.8,2.66,0.021417,0.0,1.0,114.1398,0.779144,0.0
394,3726.6372,0.093723,0.0,0.0,0.105846,0.8,2.66,0.0214164999999999,0.0,0.8855,114.1433,0.779887,0.0
395,3726.7896,0.092312,0.0,0.0,0.101094,0.8,2.66,0.0214159,0.0,0.9131,114.1469,0.78063,0.0
396,3726.942,0.094097,0.0,0.0,0.110179,0.8,2.66,0.0214152999999999,0.0,0.8540000000000001,114.1504,0.781374,0.0
397,3727.0944,0.090138,0.0,0.0,0.096292,0.8,2.66,0.0214148,0.0,0.9361,114.1539,0.7821170000000001,0.0
398,3727.2468,0.0884399999999999,0.0,0.0,0.0919519999999999,0.8,2.66,0.0214142,0.0,0.9618,114.1575,0.78286,0.0
399,3727.3992,0.089713,0.0,0.0,0.098362,0.8,2.66,0.0214137,0.0,0.9121,114.161,0.7836039999999999,0.0
400,3727.5516,0.0865429999999999,0.0,0.0,0.0866059999999999,0.8,2.66,0.0214130999999999,0.0,0.9993,114.1646,0.784347,0.0
401,3727.704,0.090205,0.0,0.0,0.1015539999999999,0.8,2.66,0.0214125999999999,0.0,0.8882999999999999,114.1681,0.78509,0.0
402,3727.8564,0.0883629999999999,0.0,0.0,0.094651,0.8,2.66,0.021412,0.0,0.9336,114.1716,0.785833,0.0
403,3728.0088,0.093747,0.0,0.0,0.118722,0.8,2.66,0.0214114,0.0,0.7895999999999999,114.1752,0.7865769999999999,0.0
404,3728.1612,0.0873889999999999,0.0,0.0,0.092041,0.8,2.66,0.0214109,0.0,0.9495,114.1787,0.78732,0.0
405,3728.3136,0.08749,0.0,0.0,0.093007,0.8,2.66,0.0214102999999999,0.0,0.9407,114.1823,0.7880629999999998,0.0
406,3728.466,0.085452,0.0,0.0,0.0855139999999999,0.8,2.66,0.0214098,0.0,0.9993,114.1858,0.7888069999999999,0.0
407,3728.6184,0.07156,0.0,0.0,0.07156,0.8,2.66,0.0214092,0.0,1.0,114.1893,0.7895499999999999,0.0
408,3728.7708,0.09075,0.0,0.0,0.104708,0.8,2.66,0.0214086,0.0,0.8667,114.1929,0.7914399999999999,0.0
409,3728.9232,0.089395,0.0,0.0,0.098413,0.8,2.66,0.0214081,0.0,0.9084,114.1964,0.793813,0.0
410,3729.0756,0.089324,0.0,0.0,0.098387,0.8,2.66,0.0214075,0.0,0.9079,114.2,0.796186,0.0
411,3729.228,0.090794,0.0,0.0,0.104813,0.8,2.66,0.021407,0.0,0.8661999999999999,114.2035,0.786217,0.0
